scene_id,vent_id,vent_type,lat,lon,qc,comment,infrastructure_update,plume_id,link
ang20221020t172348,112.0,Slope Exit,37.7345431445302,-81.7272948566732,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221020t172348#17.0/37.7345431445302/-81.72729485667320
ang20221020t174055,112.0,Slope Exit,37.7345431445302,-81.7272948566732,none,mfa missing,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221020t174055#17.0/37.7345431445302/-81.72729485667320
GAO20220419t165329p0000,113.0,Ventilation Shaft,33.5105093407933,-87.2871910389615,unsure,,,GAO20220419t165329p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t165329p0000#17.0/33.5105093407933/-87.28719103896150
GAO20220422t164212p0000,113.0,Ventilation Shaft,33.5105093407933,-87.2871910389615,unsure,,,GAO20220422t164212p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t164212p0000#17.0/33.5105093407933/-87.28719103896150
GAO20220923t173123p0000,113.0,Ventilation Shaft,33.5105093407933,-87.2871910389615,unsure,,,GAO20220923t173123p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t173123p0000#17.0/33.5105093407933/-87.28719103896150
GAO20220923t162942p0000,114.0,Ventilation Shaft,33.4866426996216,-87.0946227497012,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t162942p0000#17.0/33.4866426996216/-87.09462274970120
GAO20220419t154146p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t154146p0000#17.0/33.452235781357/-87.13812269854360
GAO20220923t163623p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,nondetect,on edge,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t163623p0000#17.0/33.452235781357/-87.13812269854360
GAO20220428t155431p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t155431p0000#17.0/33.452235781357/-87.13812269854360
GAO20220923t164450p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,hide,plume isn't visible until it gets past trees,,GAO20220923t164450p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.452235781357/-87.13812269854360
GAO20220419t155053p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t155053p0000#17.0/33.452235781357/-87.13812269854360
GAO20220422t153007p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t153007p0000#17.0/33.452235781357/-87.13812269854360
GAO20220428t160140p0000,115.0,Ventilation Shaft,33.452235781357,-87.1381226985436,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160140p0000#17.0/33.452235781357/-87.13812269854360
GAO20220423t172858p0000,116.0,Unknown,33.4423591933234,-87.1540087687234,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220423t172858p0000#17.0/33.4423591933234/-87.15400876872340
GAO20220923t165226p0000,116.0,Unknown,33.4423591933234,-87.1540087687234,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t165226p0000#17.0/33.4423591933234/-87.15400876872340
GAO20220923t164450p0000,116.0,Unknown,33.4423591933234,-87.1540087687234,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.4423591933234/-87.15400876872340
GAO20220422t154027p0000,116.0,Unknown,33.4423591933234,-87.1540087687234,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t154027p0000#17.0/33.4423591933234/-87.15400876872340
GAO20220428t160924p0000,116.0,Unknown,33.4423591933234,-87.1540087687234,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160924p0000#17.0/33.4423591933234/-87.15400876872340
GAO20220923t165226p0000,117.0,Unknown,33.4388204575159,-87.1539046362193,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t165226p0000#17.0/33.4388204575159/-87.15390463621930
GAO20220423t172858p0000,117.0,Unknown,33.4388204575159,-87.1539046362193,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220423t172858p0000#17.0/33.4388204575159/-87.15390463621930
GAO20220923t164450p0000,117.0,Unknown,33.4388204575159,-87.1539046362193,pass,,,GAO20220923t164450p0000-D,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.4388204575159/-87.15390463621930
GAO20220428t160924p0000,117.0,Unknown,33.4388204575159,-87.1539046362193,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160924p0000#17.0/33.4388204575159/-87.15390463621930
GAO20220419t155053p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t155053p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220428t160140p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160140p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220923t165226p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t165226p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220423t172858p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220423t172858p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220419t160705p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t160705p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220422t154027p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t154027p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220923t164450p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220428t160924p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160924p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220422t153007p0000,118.0,Ventilation Shaft,33.4476729010689,-87.1592406751716,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t153007p0000#17.0/33.4476729010689/-87.15924067517160
GAO20220428t160140p0000,119.0,Ventilation Shaft,33.4407707220846,-87.1402901381884,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t160140p0000#17.0/33.4407707220846/-87.14029013818840
GAO20220419t155053p0000,119.0,Ventilation Shaft,33.4407707220846,-87.1402901381884,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t155053p0000#17.0/33.4407707220846/-87.14029013818840
GAO20220419t154146p0000,119.0,Ventilation Shaft,33.4407707220846,-87.1402901381884,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t154146p0000#17.0/33.4407707220846/-87.14029013818840
GAO20220923t163623p0000,119.0,Ventilation Shaft,33.4407707220846,-87.1402901381884,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t163623p0000#17.0/33.4407707220846/-87.14029013818840
GAO20220923t164450p0000,119.0,Ventilation Shaft,33.4407707220846,-87.1402901381884,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.4407707220846/-87.14029013818840
GAO20220923t171045p0000,121.0,Ventilation Shaft,33.4213131764112,-87.2398666875361,hide,hits edge of scene,,GAO20220923t171045p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t171045p0000#17.0/33.4213131764112/-87.23986668753610
GAO20220923t171045p0000,122.0,Ventilation Shaft,33.3779475401418,-87.2329490306466,hide,background enhancement too high,,GAO20220923t171045p0000-C,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t171045p0000#17.0/33.3779475401418/-87.23294903064660
GAO20220419t162841p0000,123.0,Ventilation Shaft,33.370510776999,-87.2185149075935,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t162841p0000#17.0/33.370510776999/-87.21851490759350
GAO20220422t160323p0000,123.0,Ventilation Shaft,33.370510776999,-87.2185149075935,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t160323p0000#17.0/33.370510776999/-87.21851490759350
GAO20220923t172122p0000,124.0,Ventilation Shaft,33.3767723537512,-87.2517330031107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t172122p0000#17.0/33.3767723537512/-87.25173300311070
GAO20220422t161650p0000,124.0,Ventilation Shaft,33.3767723537512,-87.2517330031107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t161650p0000#17.0/33.3767723537512/-87.25173300311070
GAO20220923t172122p0000,125.0,Ventilation Shaft,33.3942964721101,-87.2653219111159,hide,"intersects edge of scene, passes over water",,GAO20220923t172122p0000-D,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t172122p0000#17.0/33.3942964721101/-87.26532191111590
GAO20220422t161650p0000,125.0,Ventilation Shaft,33.3942964721101,-87.2653219111159,hide,intersects edge of scene,,GAO20220422t161650p0000-C,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t161650p0000#17.0/33.3942964721101/-87.26532191111590
GAO20220923t172122p0000,128.0,Prep Plant,33.324342241493,-87.2423496502107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t172122p0000#17.0/33.324342241493/-87.24234965021070
GAO20220428t163239p0000,128.0,Prep Plant,33.324342241493,-87.2423496502107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t163239p0000#17.0/33.324342241493/-87.24234965021070
GAO20220419t163855p0000,128.0,Prep Plant,33.324342241493,-87.2423496502107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t163855p0000#17.0/33.324342241493/-87.24234965021070
GAO20220422t161650p0000,128.0,Prep Plant,33.324342241493,-87.2423496502107,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t161650p0000#17.0/33.324342241493/-87.24234965021070
GAO20220419t170408p0000,129.0,Prep Plant,33.2836261672647,-87.3082238097318,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t170408p0000#17.0/33.2836261672647/-87.30822380973180
GAO20220422t164212p0000,129.0,Prep Plant,33.2836261672647,-87.3082238097318,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t164212p0000#17.0/33.2836261672647/-87.30822380973180
GAO20220923t174201p0000,129.0,Prep Plant,33.2836261672647,-87.3082238097318,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t174201p0000#17.0/33.2836261672647/-87.30822380973180
GAO20220422t165446p0000,130.0,Prep Plant,33.3275022307667,-87.3335097305649,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3275022307667/-87.33350973056490
GAO20220419t171816p0000,130.0,Prep Plant,33.3275022307667,-87.3335097305649,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.3275022307667/-87.33350973056490
GAO20220428t165558p0000,130.0,Prep Plant,33.3275022307667,-87.3335097305649,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.3275022307667/-87.33350973056490
GAO20220923t175137p0000,130.0,Prep Plant,33.3275022307667,-87.3335097305649,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.3275022307667/-87.33350973056490
GAO20220422t165446p0000,131.0,Ventilation Shaft,33.3293176631821,-87.3301555088936,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3293176631821/-87.33015550889360
GAO20220419t171816p0000,131.0,Ventilation Shaft,33.3293176631821,-87.3301555088936,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.3293176631821/-87.33015550889360
GAO20220923t175137p0000,131.0,Ventilation Shaft,33.3293176631821,-87.3301555088936,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.3293176631821/-87.33015550889360
GAO20220428t165558p0000,131.0,Ventilation Shaft,33.3293176631821,-87.3301555088936,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.3293176631821/-87.33015550889360
GAO20220428t162445p0000,132.0,Ventilation Shaft,33.3220368401912,-87.241989456991,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t162445p0000#17.0/33.3220368401912/-87.2419894569910
GAO20220428t163239p0000,132.0,Ventilation Shaft,33.3220368401912,-87.241989456991,unsure,questionable due to noisy scene but dropped a plume just in case. Might need hiding in the end anyway.,,GAO20220428t163239p0000-F,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t163239p0000#17.0/33.3220368401912/-87.2419894569910
GAO20220419t163855p0000,132.0,Ventilation Shaft,33.3220368401912,-87.241989456991,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t163855p0000#17.0/33.3220368401912/-87.2419894569910
GAO20220923t172122p0000,132.0,Ventilation Shaft,33.3220368401912,-87.241989456991,unsure,mask captures 2x the fetch it should,,GAO20220923t172122p0000-C,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t172122p0000#17.0/33.3220368401912/-87.2419894569910
GAO20220422t161650p0000,132.0,Ventilation Shaft,33.3220368401912,-87.241989456991,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t161650p0000#17.0/33.3220368401912/-87.2419894569910
GAO20220428t164817p0000,133.0,Ventilation Shaft,33.3710807776479,-87.3071604846247,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t164817p0000#17.0/33.3710807776479/-87.30716048462470
GAO20220419t170408p0000,133.0,Ventilation Shaft,33.3710807776479,-87.3071604846247,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t170408p0000#17.0/33.3710807776479/-87.30716048462470
GAO20220923t174201p0000,133.0,Ventilation Shaft,33.3710807776479,-87.3071604846247,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t174201p0000#17.0/33.3710807776479/-87.30716048462470
GAO20220422t164212p0000,133.0,Ventilation Shaft,33.3710807776479,-87.3071604846247,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t164212p0000#17.0/33.3710807776479/-87.30716048462470
GAO20220422t165446p0000,134.0,Surface Mine,33.3222322729134,-87.3103829423282,nondetect,off-scene,off-scene,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3222322729134/-87.31038294232820
GAO20220422t164212p0000,134.0,Surface Mine,33.3222322729134,-87.3103829423282,none,,Settling Pond,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t164212p0000#17.0/33.3222322729134/-87.31038294232820
GAO20220419t170408p0000,134.0,Surface Mine,33.3222322729134,-87.3103829423282,none,,Settling Pond,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t170408p0000#17.0/33.3222322729134/-87.31038294232820
GAO20220923t174201p0000,134.0,Surface Mine,33.3222322729134,-87.3103829423282,none,,Settling Pond,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t174201p0000#17.0/33.3222322729134/-87.31038294232820
GAO20220428t164817p0000,134.0,Surface Mine,33.3222322729134,-87.3103829423282,none,,Settling Pond,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t164817p0000#17.0/33.3222322729134/-87.31038294232820
GAO20220422t165446p0000,135.0,Ventilation Shaft,33.3388773369917,-87.3323194299043,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3388773369917/-87.33231942990430
GAO20220923t175137p0000,135.0,Ventilation Shaft,33.3388773369917,-87.3323194299043,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.3388773369917/-87.33231942990430
GAO20220428t165558p0000,135.0,Ventilation Shaft,33.3388773369917,-87.3323194299043,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.3388773369917/-87.33231942990430
GAO20220419t171816p0000,135.0,Ventilation Shaft,33.3388773369917,-87.3323194299043,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.3388773369917/-87.33231942990430
GAO20220422t170740p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t170740p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220419t171816p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220422t165446p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220428t170258p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t170258p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220419t172848p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t172848p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220923t180207p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t180207p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220923t175137p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220428t165558p0000,136.0,Big Hole,33.3617299710218,-87.340051315541,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.3617299710218/-87.3400513155410
GAO20220422t171936p0000,137.0,Ventilation Shaft,33.3815463404265,-87.3752545128704,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t171936p0000#17.0/33.3815463404265/-87.37525451287040
GAO20220923t181220p0000,137.0,Ventilation Shaft,33.3815463404265,-87.3752545128704,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t181220p0000#17.0/33.3815463404265/-87.37525451287040
GAO20220419t174335p0000,137.0,Ventilation Shaft,33.3815463404265,-87.3752545128704,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t174335p0000#17.0/33.3815463404265/-87.37525451287040
GAO20220428t171036p0000,137.0,Ventilation Shaft,33.3815463404265,-87.3752545128704,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t171036p0000#17.0/33.3815463404265/-87.37525451287040
GAO20220419t174335p0000,138.0,Tall Tank,33.3858664688269,-87.3785303841181,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t174335p0000#17.0/33.3858664688269/-87.37853038411810
GAO20220422t171936p0000,138.0,Tall Tank,33.3858664688269,-87.3785303841181,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t171936p0000#17.0/33.3858664688269/-87.37853038411810
GAO20220923t181220p0000,138.0,Tall Tank,33.3858664688269,-87.3785303841181,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t181220p0000#17.0/33.3858664688269/-87.37853038411810
GAO20220428t171036p0000,138.0,Tall Tank,33.3858664688269,-87.3785303841181,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t171036p0000#17.0/33.3858664688269/-87.37853038411810
GAO20220419t174335p0000,140.0,Big Hole,33.3846567591137,-87.3761232848755,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t174335p0000#17.0/33.3846567591137/-87.37612328487550
GAO20220428t171036p0000,140.0,Big Hole,33.3846567591137,-87.3761232848755,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t171036p0000#17.0/33.3846567591137/-87.37612328487550
GAO20220422t171936p0000,140.0,Big Hole,33.3846567591137,-87.3761232848755,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t171936p0000#17.0/33.3846567591137/-87.37612328487550
GAO20220923t181220p0000,140.0,Big Hole,33.3846567591137,-87.3761232848755,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t181220p0000#17.0/33.3846567591137/-87.37612328487550
GAO20220428t165558p0000,141.0,Tall Tank,33.3638816153764,-87.3343238026138,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.3638816153764/-87.33432380261380
GAO20220422t165446p0000,141.0,Tall Tank,33.3638816153764,-87.3343238026138,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.3638816153764/-87.33432380261380
GAO20220419t171816p0000,141.0,Tall Tank,33.3638816153764,-87.3343238026138,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.3638816153764/-87.33432380261380
GAO20220923t175137p0000,141.0,Tall Tank,33.3638816153764,-87.3343238026138,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.3638816153764/-87.33432380261380
GAO20220428t170258p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t170258p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220428t165558p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t165558p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220422t165446p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t165446p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220422t170740p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t170740p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220419t172848p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t172848p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220419t171816p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t171816p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220923t180207p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t180207p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220923t175137p0000,142.0,Big Hole,33.4063855928471,-87.341514054622,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t175137p0000#17.0/33.4063855928471/-87.3415140546220
GAO20220419t165329p0000,143.0,Prep Plant,33.4812512455823,-87.2757272575074,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t165329p0000#17.0/33.4812512455823/-87.27572725750740
GAO20220923t173123p0000,143.0,Prep Plant,33.4812512455823,-87.2757272575074,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t173123p0000#17.0/33.4812512455823/-87.27572725750740
GAO20220422t162854p0000,143.0,Prep Plant,33.4812512455823,-87.2757272575074,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t162854p0000#17.0/33.4812512455823/-87.27572725750740
GAO20220428t164102p0000,143.0,Prep Plant,33.4812512455823,-87.2757272575074,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t164102p0000#17.0/33.4812512455823/-87.27572725750740
GAO20220428t164102p0000,144.0,Ventilation Shaft,33.4840712222943,-87.2741529995525,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220428t164102p0000#17.0/33.4840712222943/-87.27415299955250
GAO20220422t162854p0000,144.0,Ventilation Shaft,33.4840712222943,-87.2741529995525,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t162854p0000#17.0/33.4840712222943/-87.27415299955250
GAO20220419t165329p0000,144.0,Ventilation Shaft,33.4840712222943,-87.2741529995525,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t165329p0000#17.0/33.4840712222943/-87.27415299955250
GAO20220923t173123p0000,144.0,Ventilation Shaft,33.4840712222943,-87.2741529995525,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t173123p0000#17.0/33.4840712222943/-87.27415299955250
GAO20220422t153007p0000,145.0,Ventilation Shaft,33.4815219200842,-87.141372891362,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220422t153007p0000#17.0/33.4815219200842/-87.1413728913620
GAO20220923t164450p0000,145.0,Ventilation Shaft,33.4815219200842,-87.141372891362,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220923t164450p0000#17.0/33.4815219200842/-87.1413728913620
GAO20220419t155053p0000,145.0,Ventilation Shaft,33.4815219200842,-87.141372891362,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20220419t155053p0000#17.0/33.4815219200842/-87.1413728913620
